Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,reviews,Sentiment,Emotion,rating
625,B000G6RYNE,A3TA1UJWRJF9NC,jschristian44,2,3,4,1283472000,4 Stars for price and taste,get sea salt vinegar chip kettle use salt vinegar chip white bag allow say anyways first impression wow chip get price get z x bag wow many price tell high quality chip packaging also well use cheap chip be not expect mellow thing one use really sour taste do not mind ton flavor chip do not sour taste like lot less strong aftertaste want try salt vinegar chip suggest try first price many get chip definately worth thick crunchy like expensive chip get high quality restaurant recommend star,Positive,Joyful😄,4
626,B000G6RYNE,A3M174IC0VXOS2,Gail Cooke,2,3,5,1245024000,"CRISPY, CRUNCHY, AND ROBUST",we ve long enjoy brand chip begin think seriously limit salt intake particularly pleased find thesebr br grant buy somewhat reluctantly I m confirm saltaholic generously sprinkle everything egg green bean pleasantly surprise chip satisfy robust taste crispy bootbr br nice able munch without worry much salt,Positive,Joyful😄,5
627,B000G6RYNE,A2FVD05Z2FYW1P,J. Silva,2,3,4,1243987200,Tangy and delicious snack,love salt vinegar potato chip one choose flavor zippy tart unpleasant chemical aftertaste like less natural version snack ounce bag right share lunch chip little greasy that s I ve give star instead,Negative,Angry😠,4
628,B000G6RYNE,A3M2VGWFJGRUOH,Eco-Friendly Interior Designer,2,3,5,1217980800,Best Chip,kettle lightly slate chip favorite market do not care fancy flavor salt right thick super crunchy full flavor well,Positive,Joyful😄,5
629,B000G6RYNE,A28HKCWJ7YF2AI,Punim,2,3,3,1198195200,Not low salt,chips tasty expect low salt item seem salty regular potato chip also seem excessively greasy comparison cape cod reduce fat chip less salty least much potato flavor far less greasy,Negative,Angry😠,3
630,B000G6RYNE,A36QQYEW0AMJEO,"Desperado ""Ron""",2,3,5,1193443200,Best Chips I've Ever Tasted,fantastic taste potato chip love individual bag great kid adult trans fat cholesterol artifical stuffbr low sodium high potassium great people like hbpbr problem amazon stock times price high,Positive,Joyful😄,5
631,B000G6RYNE,A1IVFBJA9KAI1M,Shane Martin,2,3,4,1191369600,Tasty!,chip come large box individually wrap bag chip bag strong much thick say lay potato chip bag inside tasty kettle cook chip salt right appear cook actual kettle fashion cook other give authentic nonmanufactured feel people may like thatbr br reccomend,Positive,Joyful😄,4
632,B000G6RYNE,A16Q0OV7CIPQC0,Steffanee Holt,0,0,5,1350345600,Love the smaller bags!,yo kettle chip addict happy find snack size bag lunch great quality much cheap store definitely buy,Positive,Joyful😄,5
633,B000G6RYNE,A2OL5WLCNZVD9K,nonpareil,0,0,3,1347408000,Things you need to know,yes good however absolutely inundate flavoring stuff initially satisfy become much certainly be not good waistline general nutritional issuesbr br package can not open without sharp implement could not pull apart top use do not normally carry knife scissor do not rodent tooth well hungry able rip bag use car key even bag wow thick toughbr br package say krinkle cut chip turn mean corrugated kind want do not eat rippleridge style chip take skin roof mouth information importantbr br good brand do not problem,Positive,Joyful😄,3
634,B000G6RYNE,A1I29JSIGJNWKH,"John G. Edwards ""homiedog""",0,0,5,1347062400,I made a mistake.....,may sound rediculous actually order wrong brand potato chip order kettlebrand jalapeno chip time place order could not remember name jalapeno chip recently discover liked kettlebrand chip package similarlycolored bag work well really like kettlebrand jalapeno chip happily munch away upcoming tv football game run probably sometime next year likey purchase miss vicky brand jalapeno chip plan try flavor kettlebrand chip imho kettlebrand chip excellent recommend potato chip affectionadosbr br sincerelybr br homiedog,Positive,Joyful😄,5
635,B000G6RYNE,A28870VSBU9LDQ,Brian Bean,0,0,3,1344902400,Ok but Miss Vickie's Are Better,miss vickie well unfortunately less widely available I m sure tough right word noticeable difference two brand miss vickie well imho,Positive,Joyful😄,3
636,B000G6RYNE,A2Y0FKOY6WE0NQ,Meg,0,0,3,1338163200,"Do they have to ""bite back""?",want like kettle contain corn oil soybean oil gmo also kid allergic corn soy darnit thing bite back plus side sharpness may keep mindlessly enjoy many minus side mouthful cut scratch worth hard crunchy what s wrong simply light crispy vastly prefer lay texture suffer kettle due absense gmos cornsoy wish they d come something less harsh mouth though,Positive,Joyful😄,3
637,B000G6RYNE,ACJW2YSBG2HA1,i am me,0,0,4,1336694400,These chips are awesome if not best but....,think chip awesome well along poor brother salt vinager chip buy spicy thai chip small bag might much flavor bottom bag large bag least experience last time buy amazon like would suggest try spicy thai bag big ounce,Positive,Joyful😄,4
638,B000G6RYNE,A1J5HHOPXZ6UNF,Chris,0,0,4,1336608000,kettle chips,kettle chip taste good crispy crunchy u enjoy also moreoverit thinly cut sliced,Positive,Joyful😄,4
639,B000G6RYNE,A2W1A5GK4A03ZT,"M. Gonzales ""emelgee""",0,0,5,1336262400,GREAT DEAL,know family already like chip brainer take advantage great price good chip price per bag can not beat order subscribe save good thing always change delivery interval notice go quick slow anticipate,Positive,Joyful😄,5
640,B001EPPFGO,A1RZ4VH27NLDGS,"Jeremy Morgan ""A good book on your shelf is a...",0,0,5,1334534400,What a great tea at this price,delicious teabr br I m become tea geek really explore stuff like earl grey amongst top especially bergamotbr br problem find amount bergamot add usually little muchbr br one perfect really like balance flavor do not add anything tea part teaspoon cup minute readybr br taste like expensive tea price like lipton definitely recommend fan earl grey kick,Positive,Joyful😄,5
641,B001EPPFGO,ARMHQHFZZII2S,"Anil ""Anil O.""",0,0,5,1326499200,delicious,buy tea alternative pricey teavana black tea cup every morning smooth refresh tea,Positive,Joyful😄,5
642,B001EPPFGO,AXSDHRCTHLA7V,hans heinsbroek,0,0,5,1322006400,Great well balanced Earl Grey,tea tin guard aroma wellbr taste beautiful malva flower soften taste amount bergamot rightbr first time use much tea soak long use reference darjeele ftgfop first flushbr since save quantity tea leave soak tea two minutesbr delight good earl grey ever price competitive,Positive,Joyful😄,5
643,B001EPPFGO,A4RC31AVN5LWJ,"Zoran Dzeletovic ""dzela""",0,0,5,1309910400,Best Earl Grey ever,prosbr extremely fragrantbr full bodiedbr steep twicebr nice airtight containerbr organicbr br consbr pricebr br tao tea blue flower earl grey black tea good earl grey ever taste would recommend anyonebr br hrefhttpwwwamazoncomgpproductbeppfgothe tao tea blue flower earl grey black tea loose leaf ounce tin pack,Positive,Joyful😄,5
644,B001EPPFGO,AZ2NEHE8TNRUW,prb in California,0,0,5,1295568000,favorite Earl Grey tea,lifetime tea drinking honestly say good earl grey ever taste order number time batch consistently excellent even give gift container superb keep loose tea fresh metal canister inner lid lift attach knob tea stay dry fresh length time take use favor like earl grey treat tea,Positive,Joyful😄,5
645,B007F96QQQ,A3TXK9O5IP3CWQ,Evelyn,0,0,5,1339804800,Delicious,biscuit delicious sweet enough crunch love quick delivery would order satisfy,Positive,Joyful😄,5
646,B002HQH04O,ATGPKFUEPU3UU,Judith Mariani,0,0,5,1325462400,The best,excellent lofat lo calorie treat dog german shorthair pointerand treat favorite organic peanut butter cookie small dog love themand weightcontrol like,Positive,Joyful😄,5
647,B002HQH04O,A2ZP7F2XXKGUCR,S. Block,0,0,5,1309132800,A HUGE Success,male maltese dog enjoy old roy puppy biscuit walmart could not find desperate find treat would measure order six bag peanut butter cross fingersbr br arrive little guy love get one heartshape biscuit bedtime sleep crate hear touch bag treat beat path crate high excitement big hit well worth price high quality even smell peanut,Positive,Joyful😄,5
648,B0025Z7CGI,A36FYX8CUVHD7A,"J. arroyo ""GOLF NUT""",1,5,5,1323388800,For your Health,product great job clearing kidney help make husband feel lot well even though early renal failure,Positive,Joyful😄,5
649,B007SESJWC,ADC5ZCN8OLFO1,Gillian B. McArthur,0,0,5,1335052800,Shrimp stir fry,love bag shrimp pound stir fry vege little onion chop hot tasty,Positive,Joyful😄,5
650,B001EPPCNK,AY1EF0GOH80EK,Natasha Stryker,0,0,4,1349395200,Do not taste from bottle! Mix with vanilla for true flavor.,get taste strait bottle taste like smoky flavor milk yuck depressed stuck bottle sit shelf forgot last weekend taste zevia cream soda please flavor taste weird smokey like lorann oil get try doctor soda little sf vanilla torani syrup tablespoon heavy cream taste amazing odd smokiness go wonderful rich mouthfeelbr br want see would help lorann oil put cup whip cream bowl add teaspoon vanilla taste taste fine add one drop oil strong stir taste much well whip put fruit treatbr br always whip drop vanilla dessert whip cream happy accident find use add vanilla really add new depth flavor taste different bottle creambr br potent use drop increase taste add much ruin recipe use light touch,Positive,Joyful😄,4
651,B001EPPCNK,A2DLQ100P4PBMM,"Bill ""whuebl""",0,0,5,1298851200,Bavarian Creme Flavor Oil,make coffee creamer part commercial coffee creamer vanilla butter creme almond bavarian creme flavor rest milk taste wonderful half price storeboughtbr br excellent,Positive,Joyful😄,5
652,B002U56JXU,AR1T36GLLAFFX,Scott FS,0,0,5,1330560000,The oldest soft drink is still the best!,I m detroit raise vernors ginger ale move california though find difficult find vernor would pop disappear guess without advertising never find homebr br prefer plastic bottle ideal size oz ml one liter problem two liter size take one person long drink let go flatbr br case vernor unique aged oak three year think impart great unique flavorbr br wish would catch become available widelybr br recently see sale redwood city californias bay area south san francisco next day go,Positive,Joyful😄,5
653,B002U56JXU,A6GMEO3VRY51S,microjoe,0,0,5,1294272000,Made in Michigan since 1866,like vernor drink time old fashioned drink michigan since label know lovely green gold color gnome character look actually call ginger soda instead ale different typical ginger ale taste vernor strong vanilla presence smooth moist sweet ginger ale close cream soda ginger ale good ginger ale dry high carbonation spicier bite vernors grams sugar per versus gram per schweppes ginger ale neither caffeinebr br recipe change bit year mostly choice sweetener use high fructose corn syrup costcutte mega soda company use rather cane sugar use use side corn syrup syrup drown flavor many microbrew use cane sugar although cost get well taste vernor still age oak barrel year doubt account smoothness great soda anytime soda also know like ginger drink use home remedy upset stomachbr vernor regional soda many area country can not find sell may sell glass bottle soon least page say day write comment search amazon asin bjkseg see mean vernor quite history two book amazon soda first vernors ginger ale image america michigan isbn second book vernor story gnome isbn book company market green gold packaging famous gnome vernor fan,Positive,Joyful😄,5
654,B002BCD2OG,A2ZE5ICI6LWAZ0,"Debra Schiff ""http://hereandthere123.blogspot...",27,27,5,1259193600,"Caramel flavor, excellent for baking and toppings (tips for using agave, too)",want find good flavor substitute maple syrup barley malt brown rice syrup nicely use madhavas agave nectar bake good time always please result time I m write amazon stock vendor however stock price well packbr br bake I ve use top waffle pancake small dose teaspoon add oatmeal little go long waybr br use agave nectar use less agave nectar would another sweetener depend taste recipe recipe dry fruit need much less cut heat oven degree f oil recipe cut alternately use tablespoon two sift coconut flour absorb liquid do not use much recipe dry additionally bake make sure mix wet ingredient prior add dry baker might already know remember read recipe first sugar typically add dry ingredient unless beat butter firstbr br agave nectar crystalize like sugar will not able substitute corn syrup make hard candy however highly recommend baking make everything moisterbr br look less caramel flavor you ll need use light version product equally good application,Positive,Joyful😄,5
